date,sku,region,units_sold,weather,event,buzz_score
2023-07-04,SKU_C,West,100,sunny,sports,99
2023-07-05,SKU_A,North,37,hot,none,60
2023-07-05,SKU_B,North,73,sunny,sports,79
2023-07-05,SKU_C,North,73,sunny,none,10
2023-07-05,SKU_A,South,64,rainy,sports,63
2023-07-05,SKU_B,South,78,cold,none,20
2023-07-05,SKU_C,South,45,hot,none,56
2023-07-05,SKU_A,East,69,rainy,concert,73
2023-07-05,SKU_B,East,66,rainy,none,94
2023-07-05,SKU_C,East,56,sunny,sports,64
2023-07-05,SKU_A,West,57,cold,sports,65
2023-07-05,SKU_B,West,84,rainy,sports,72
2023-07-05,SKU_C,West,55,hot,none,27
2023-07-06,SKU_A,North,64,rainy,none,20
2023-07-06,SKU_B,North,59,rainy,concert,2
2023-07-06,SKU_C,North,69,hot,concert,63
2023-07-06,SKU_A,South,75,rainy,sports,78
2023-07-06,SKU_B,South,81,sunny,sports,77
2023-07-06,SKU_C,South,67,cold,concert,96
2023-07-06,SKU_A,East,78,cold,sports,40
2023-07-06,SKU_B,East,93,sunny,concert,62
2023-07-06,SKU_C,East,80,sunny,sports,26
2023-07-06,SKU_A,West,43,cold,sports,30
2023-07-06,SKU_B,West,106,cold,sports,86
2023-07-06,SKU_C,West,56,hot,concert,99
2023-07-07,SKU_A,North,74,hot,none,48
2023-07-07,SKU_B,North,83,rainy,concert,15
2023-07-07,SKU_C,North,76,hot,concert,17
2023-07-07,SKU_A,South,46,rainy,none,10
2023-07-07,SKU_B,South,70,rainy,concert,34
2023-07-07,SKU_C,South,85,cold,none,88
2023-07-07,SKU_A,East,67,sunny,concert,25
2023-07-07,SKU_B,East,42,rainy,none,58
2023-07-07,SKU_C,East,81,cold,none,82
2023-07-07,SKU_A,West,73,rainy,concert,44
2023-07-07,SKU_B,West,31,hot,none,52
2023-07-07,SKU_C,West,59,rainy,none,17
2023-07-08,SKU_A,North,95,sunny,sports,68
2023-07-08,SKU_B,North,96,cold,none,71
2023-07-08,SKU_C,North,45,rainy,none,81
2023-07-08,SKU_A,South,32,cold,none,28
2023-07-08,SKU_B,South,59,sunny,sports,98
2023-07-08,SKU_C,South,30,hot,none,60
2023-07-08,SKU_A,East,70,cold,sports,57
2023-07-08,SKU_B,East,76,cold,none,97
2023-07-08,SKU_C,East,54,sunny,sports,81
2023-07-08,SKU_A,West,77,cold,sports,34
2023-07-08,SKU_B,West,93,rainy,concert,26
2023-07-08,SKU_C,West,44,rainy,none,18
2023-07-09,SKU_A,North,47,cold,concert,50
2023-07-09,SKU_B,North,68,sunny,concert,37
2023-07-09,SKU_C,North,48,rainy,none,36
2023-07-09,SKU_A,South,42,sunny,none,93
2023-07-09,SKU_B,South,53,hot,sports,43
2023-07-09,SKU_C,South,62,cold,none,12
2023-07-09,SKU_A,East,84,hot,none,93
2023-07-09,SKU_B,East,41,rainy,sports,29
2023-07-09,SKU_C,East,24,cold,none,3
2023-07-09,SKU_A,West,45,cold,sports,28
2023-07-09,SKU_B,West,45,rainy,concert,60
2023-07-09,SKU_C,West,61,rainy,none,84
2023-07-10,SKU_A,North,69,cold,sports,11
2023-07-10,SKU_B,North,84,rainy,concert,85
2023-07-10,SKU_C,North,77,sunny,none,2
2023-07-10,SKU_A,South,63,rainy,concert,56
2023-07-10,SKU_B,South,104,sunny,sports,89
2023-07-10,SKU_C,South,68,cold,sports,47
2023-07-10,SKU_A,East,39,hot,none,89
2023-07-10,SKU_B,East,23,hot,none,17
2023-07-10,SKU_C,East,66,cold,concert,50
2023-07-10,SKU_A,West,35,hot,none,55
2023-07-10,SKU_B,West,33,sunny,none,24
2023-07-10,SKU_C,West,90,hot,sports,89
2023-07-11,SKU_A,North,56,sunny,concert,8
2023-07-11,SKU_B,North,72,hot,sports,88
2023-07-11,SKU_C,North,65,hot,concert,92
2023-07-11,SKU_A,South,44,hot,sports,4
2023-07-11,SKU_B,South,93,hot,concert,94
2023-07-11,SKU_C,South,50,cold,none,32
2023-07-11,SKU_A,East,54,hot,concert,97
2023-07-11,SKU_B,East,91,sunny,concert,64
2023-07-11,SKU_C,East,87,sunny,concert,66
2023-07-11,SKU_A,West,34,sunny,none,32
2023-07-11,SKU_B,West,43,rainy,concert,35
2023-07-11,SKU_C,West,68,rainy,none,29
2023-07-12,SKU_A,North,31,rainy,none,29
2023-07-12,SKU_B,North,71,rainy,none,67
2023-07-12,SKU_C,North,64,sunny,none,77
2023-07-12,SKU_A,South,57,cold,none,81
2023-07-12,SKU_B,South,68,cold,concert,84
2023-07-12,SKU_C,South,61,hot,concert,82
2023-07-12,SKU_A,East,44,cold,none,44
2023-07-12,SKU_B,East,45,sunny,none,43
2023-07-12,SKU_C,East,23,hot,none,10
2023-07-12,SKU_A,West,77,sunny,sports,53
2023-07-12,SKU_B,West,95,hot,concert,89
2023-07-12,SKU_C,West,87,sunny,sports,95
2023-07-13,SKU_A,North,58,cold,sports,40
2023-07-13,SKU_B,North,97,cold,none,86
2023-07-13,SKU_C,North,81,rainy,sports,71
2023-07-13,SKU_A,South,56,sunny,sports,16
2023-07-13,SKU_B,South,86,hot,concert,85
2023-07-13,SKU_C,South,39,sunny,none,49
2023-07-13,SKU_A,East,49,cold,concert,66
2023-07-13,SKU_B,East,72,sunny,none,53
2023-07-13,SKU_C,East,91,sunny,sports,13
2023-07-13,SKU_A,West,59,cold,sports,70
2023-07-13,SKU_B,West,89,rainy,sports,89
2023-07-13,SKU_C,West,25,hot,none,17
2023-07-14,SKU_A,North,34,rainy,none,11
2023-07-14,SKU_B,North,60,cold,none,3
2023-07-14,SKU_C,North,70,hot,none,83
2023-07-14,SKU_A,South,63,rainy,sports,90
2023-07-14,SKU_B,South,40,hot,none,25
2023-07-14,SKU_C,South,81,cold,concert,35
2023-07-14,SKU_A,East,69,hot,concert,46
2023-07-14,SKU_B,East,51,rainy,sports,32
2023-07-14,SKU_C,East,86,rainy,concert,92
2023-07-14,SKU_A,West,65,cold,concert,9
2023-07-14,SKU_B,West,42,hot,none,28
2023-07-14,SKU_C,West,64,sunny,none,88
2023-07-15,SKU_A,North,50,cold,concert,30
2023-07-15,SKU_B,North,75,hot,sports,71
2023-07-15,SKU_C,North,72,hot,concert,66
2023-07-15,SKU_A,South,72,sunny,sports,47
2023-07-15,SKU_B,South,70,hot,sports,92
2023-07-15,SKU_C,South,74,hot,sports,58
2023-07-15,SKU_A,East,56,cold,concert,36
2023-07-15,SKU_B,East,41,rainy,none,64
2023-07-15,SKU_C,East,68,hot,sports,51
2023-07-15,SKU_A,West,36,rainy,sports,39
2023-07-15,SKU_B,West,95,cold,concert,73
2023-07-15,SKU_C,West,38,sunny,sports,38
2023-07-16,SKU_A,North,39,cold,none,85
2023-07-16,SKU_B,North,91,cold,none,11
2023-07-16,SKU_C,North,31,sunny,none,83
2023-07-16,SKU_A,South,63,hot,concert,48
2023-07-16,SKU_B,South,58,rainy,none,2
2023-07-16,SKU_C,South,68,hot,none,6
2023-07-16,SKU_A,East,90,sunny,sports,90
2023-07-16,SKU_B,East,67,rainy,sports,46
2023-07-16,SKU_C,East,71,sunny,concert,58
2023-07-16,SKU_A,West,31,cold,none,19
2023-07-16,SKU_B,West,57,hot,none,62
2023-07-16,SKU_C,West,73,rainy,none,40
2023-07-17,SKU_A,North,74,sunny,concert,42
2023-07-17,SKU_B,North,71,rainy,concert,5
2023-07-17,SKU_C,North,51,rainy,none,23
2023-07-17,SKU_A,South,38,rainy,none,55
2023-07-17,SKU_B,South,38,sunny,sports,36
2023-07-17,SKU_C,South,53,cold,none,22
2023-07-17,SKU_A,East,45,hot,concert,3
2023-07-17,SKU_B,East,91,rainy,sports,52
2023-07-17,SKU_C,East,67,sunny,none,75
2023-07-17,SKU_A,West,92,hot,sports,24
2023-07-17,SKU_B,West,94,sunny,sports,68
2023-07-17,SKU_C,West,73,cold,concert,60
2023-07-18,SKU_A,North,77,cold,none,77
2023-07-18,SKU_B,North,94,sunny,concert,56
2023-07-18,SKU_C,North,53,sunny,sports,20
2023-07-18,SKU_A,South,82,sunny,concert,5
2023-07-18,SKU_B,South,24,hot,none,7
2023-07-18,SKU_C,South,51,rainy,none,97
2023-07-18,SKU_A,East,67,rainy,none,0
2023-07-18,SKU_B,East,93,rainy,concert,83
2023-07-18,SKU_C,East,31,rainy,none,5
2023-07-18,SKU_A,West,78,cold,concert,2
2023-07-18,SKU_B,West,55,cold,sports,45
2023-07-18,SKU_C,West,69,hot,concert,33
2023-07-19,SKU_A,North,96,cold,concert,82
2023-07-19,SKU_B,North,88,sunny,sports,53
2023-07-19,SKU_C,North,36,cold,none,41
2023-07-19,SKU_A,South,72,hot,concert,4
2023-07-19,SKU_B,South,85,sunny,concert,17
2023-07-19,SKU_C,South,45,hot,none,87
2023-07-19,SKU_A,East,86,sunny,sports,74
2023-07-19,SKU_B,East,64,rainy,concert,84
2023-07-19,SKU_C,East,40,sunny,sports,40
2023-07-19,SKU_A,West,74,cold,none,1
2023-07-19,SKU_B,West,79,hot,sports,41
2023-07-19,SKU_C,West,27,hot,none,49
2023-07-20,SKU_A,North,70,hot,concert,27
2023-07-20,SKU_B,North,57,sunny,sports,95
2023-07-20,SKU_C,North,64,sunny,concert,9
2023-07-20,SKU_A,South,65,cold,sports,21
2023-07-20,SKU_B,South,56,sunny,sports,67
2023-07-20,SKU_C,South,77,rainy,concert,61
2023-07-20,SKU_A,East,50,hot,none,30
2023-07-20,SKU_B,East,59,rainy,sports,40
2023-07-20,SKU_C,East,54,cold,concert,70
2023-07-20,SKU_A,West,89,cold,sports,58
2023-07-20,SKU_B,West,87,cold,none,54
2023-07-20,SKU_C,West,42,cold,none,86
2023-07-21,SKU_A,North,96,sunny,sports,85
2023-07-21,SKU_B,North,45,rainy,none,84
2023-07-21,SKU_C,North,22,sunny,none,14
2023-07-21,SKU_A,South,62,sunny,sports,21
2023-07-21,SKU_B,South,36,hot,none,21
2023-07-21,SKU_C,South,94,cold,sports,96
2023-07-21,SKU_A,East,55,cold,sports,43
2023-07-21,SKU_B,East,54,hot,none,97
2023-07-21,SKU_C,East,36,sunny,none,58
2023-07-21,SKU_A,West,59,sunny,concert,24
2023-07-21,SKU_B,West,81,cold,sports,27
2023-07-21,SKU_C,West,24,cold,none,25
2023-07-22,SKU_A,North,62,hot,sports,63
2023-07-22,SKU_B,North,60,hot,sports,17
2023-07-22,SKU_C,North,55,hot,concert,79
2023-07-22,SKU_A,South,46,rainy,concert,88
2023-07-22,SKU_B,South,100,cold,none,67
2023-07-22,SKU_C,South,74,rainy,sports,25
2023-07-22,SKU_A,East,53,sunny,none,21
2023-07-22,SKU_B,East,49,hot,concert,41
2023-07-22,SKU_C,East,82,hot,sports,77
2023-07-22,SKU_A,West,92,rainy,sports,83
2023-07-22,SKU_B,West,68,cold,none,50
2023-07-22,SKU_C,West,67,sunny,sports,21
2023-07-23,SKU_A,North,32,cold,none,56
2023-07-23,SKU_B,North,106,cold,concert,40
2023-07-23,SKU_C,North,48,cold,sports,99
2023-07-23,SKU_A,South,90,sunny,concert,40
2023-07-23,SKU_B,South,55,rainy,sports,85
2023-07-23,SKU_C,South,54,hot,sports,53
2023-07-23,SKU_A,East,84,sunny,sports,47
2023-07-23,SKU_B,East,50,hot,sports,49
2023-07-23,SKU_C,East,70,cold,concert,52
2023-07-23,SKU_A,West,52,rainy,none,26
2023-07-23,SKU_B,West,57,rainy,none,23
2023-07-23,SKU_C,West,60,cold,none,74
2023-07-24,SKU_A,North,68,sunny,concert,50
2023-07-24,SKU_B,North,57,hot,sports,29
2023-07-24,SKU_C,North,77,cold,concert,29
2023-07-24,SKU_A,South,61,hot,sports,92
2023-07-24,SKU_B,South,47,hot,sports,5
2023-07-24,SKU_C,South,49,sunny,concert,53
2023-07-24,SKU_A,East,45,rainy,sports,88
2023-07-24,SKU_B,East,85,cold,none,63
2023-07-24,SKU_C,East,71,sunny,none,78
2023-07-24,SKU_A,West,56,cold,sports,39
2023-07-24,SKU_B,West,68,rainy,none,15
2023-07-24,SKU_C,West,61,sunny,sports,54
2023-07-25,SKU_A,North,34,sunny,none,89
2023-07-25,SKU_B,North,78,hot,none,19
2023-07-25,SKU_C,North,77,cold,sports,87
2023-07-25,SKU_A,South,21,sunny,none,0
2023-07-25,SKU_B,South,75,cold,concert,0
2023-07-25,SKU_C,South,71,cold,none,2
2023-07-25,SKU_A,East,46,hot,none,27
2023-07-25,SKU_B,East,57,hot,none,10
2023-07-25,SKU_C,East,42,hot,none,69
2023-07-25,SKU_A,West,89,sunny,concert,40
2023-07-25,SKU_B,West,62,hot,sports,74
2023-07-25,SKU_C,West,33,hot,none,22
2023-07-26,SKU_A,North,53,cold,sports,32
2023-07-26,SKU_B,North,75,rainy,concert,57
2023-07-26,SKU_C,North,53,rainy,concert,7
2023-07-26,SKU_A,South,87,cold,concert,9
2023-07-26,SKU_B,South,55,sunny,concert,30
2023-07-26,SKU_C,South,37,hot,none,90
2023-07-26,SKU_A,East,74,hot,concert,53
2023-07-26,SKU_B,East,47,sunny,concert,18
2023-07-26,SKU_C,East,56,rainy,none,50
2023-07-26,SKU_A,West,74,hot,none,32
2023-07-26,SKU_B,West,49,rainy,sports,57
2023-07-26,SKU_C,West,76,hot,sports,14
2023-07-27,SKU_A,North,83,rainy,concert,38
2023-07-27,SKU_B,North,74,hot,none,11
2023-07-27,SKU_C,North,88,hot,sports,81
2023-07-27,SKU_A,South,73,rainy,concert,36
2023-07-27,SKU_B,South,71,cold,sports,2
2023-07-27,SKU_C,South,96,hot,concert,81
2023-07-27,SKU_A,East,67,rainy,concert,4
2023-07-27,SKU_B,East,71,hot,none,0
2023-07-27,SKU_C,East,33,sunny,none,93
2023-07-27,SKU_A,West,65,hot,none,85
2023-07-27,SKU_B,West,66,sunny,concert,86
2023-07-27,SKU_C,West,37,sunny,sports,29
2023-07-28,SKU_A,North,79,rainy,none,26
2023-07-28,SKU_B,North,52,cold,none,58
2023-07-28,SKU_C,North,66,sunny,sports,92
2023-07-28,SKU_A,South,51,cold,none,84
2023-07-28,SKU_B,South,57,rainy,concert,67
2023-07-28,SKU_C,South,84,sunny,sports,18
2023-07-28,SKU_A,East,52,cold,sports,64
2023-07-28,SKU_B,East,71,rainy,concert,0
2023-07-28,SKU_C,East,53,rainy,concert,36
2023-07-28,SKU_A,West,101,rainy,concert,66
2023-07-28,SKU_B,West,87,rainy,concert,29
2023-07-28,SKU_C,West,71,sunny,concert,17
2023-07-29,SKU_A,North,47,sunny,concert,12
2023-07-29,SKU_B,North,61,rainy,none,88
2023-07-29,SKU_C,North,40,cold,none,58
2023-07-29,SKU_A,South,65,sunny,none,14
2023-07-29,SKU_B,South,85,hot,concert,22
2023-07-29,SKU_C,South,37,rainy,none,37
2023-07-29,SKU_A,East,42,sunny,concert,37
2023-07-29,SKU_B,East,66,hot,none,16
2023-07-29,SKU_C,East,69,hot,sports,34
2023-07-29,SKU_A,West,55,rainy,concert,96
2023-07-29,SKU_B,West,59,hot,concert,42
2023-07-29,SKU_C,West,94,cold,sports,52
2023-07-30,SKU_A,North,36,cold,concert,45
2023-07-30,SKU_B,North,86,sunny,concert,72
2023-07-30,SKU_C,North,76,sunny,none,16
2023-07-30,SKU_A,South,55,cold,sports,79
2023-07-30,SKU_B,South,51,sunny,concert,79
2023-07-30,SKU_C,South,65,rainy,concert,64
2023-07-30,SKU_A,East,46,sunny,concert,14
2023-07-30,SKU_B,East,98,cold,sports,41
2023-07-30,SKU_C,East,36,cold,concert,42
2023-07-30,SKU_A,West,58,rainy,none,21
2023-07-30,SKU_B,West,79,rainy,sports,13
2023-07-30,SKU_C,West,50,hot,none,61
2023-07-31,SKU_A,North,44,hot,none,35
2023-07-31,SKU_B,North,86,cold,sports,7
2023-07-31,SKU_C,North,82,sunny,none,96
2023-07-31,SKU_A,South,75,hot,none,75
2023-07-31,SKU_B,South,61,rainy,sports,93
2023-07-31,SKU_C,South,46,rainy,none,25
2023-07-31,SKU_A,East,66,sunny,concert,17
2023-07-31,SKU_B,East,85,cold,none,62
2023-07-31,SKU_C,East,48,hot,none,14
2023-07-31,SKU_A,West,80,sunny,sports,38
2023-07-31,SKU_B,West,99,hot,concert,69
2023-07-31,SKU_C,West,53,cold,sports,83
2023-08-01,SKU_A,North,35,cold,concert,9
2023-08-01,SKU_B,North,115,cold,concert,97
2023-08-01,SKU_C,North,66,rainy,none,33
2023-08-01,SKU_A,South,57,cold,sports,67
2023-08-01,SKU_B,South,82,hot,none,99
2023-08-01,SKU_C,South,50,cold,sports,98
2023-08-01,SKU_A,East,51,sunny,sports,22
2023-08-01,SKU_B,East,57,sunny,none,7
2023-08-01,SKU_C,East,86,sunny,concert,26
2023-08-01,SKU_A,West,73,rainy,sports,67
2023-08-01,SKU_B,West,66,hot,none,87
2023-08-01,SKU_C,West,46,hot,none,95
2023-08-02,SKU_A,North,78,rainy,concert,80
2023-08-02,SKU_B,North,108,cold,sports,90
2023-08-02,SKU_C,North,85,cold,concert,77
2023-08-02,SKU_A,South,45,sunny,none,98
2023-08-02,SKU_B,South,70,sunny,sports,65
2023-08-02,SKU_C,South,70,sunny,concert,30
2023-08-02,SKU_A,East,87,cold,sports,26
2023-08-02,SKU_B,East,93,rainy,sports,75
2023-08-02,SKU_C,East,54,sunny,concert,94
2023-08-02,SKU_A,West,53,rainy,sports,73
2023-08-02,SKU_B,West,50,rainy,sports,31
2023-08-02,SKU_C,West,66,sunny,none,57
2023-08-03,SKU_A,North,37,hot,none,69
2023-08-03,SKU_B,North,89,rainy,sports,69
2023-08-03,SKU_C,North,71,sunny,none,97
2023-08-03,SKU_A,South,73,sunny,sports,74
2023-08-03,SKU_B,South,56,sunny,concert,65
2023-08-03,SKU_C,South,46,rainy,sports,25
2023-08-03,SKU_A,East,81,hot,sports,0
2023-08-03,SKU_B,East,58,rainy,concert,71
2023-08-03,SKU_C,East,41,sunny,concert,28
2023-08-03,SKU_A,West,92,hot,sports,72
2023-08-03,SKU_B,West,73,hot,none,23
2023-08-03,SKU_C,West,55,hot,sports,42
2023-08-04,SKU_A,North,51,sunny,concert,9
2023-08-04,SKU_B,North,63,rainy,concert,77
2023-08-04,SKU_C,North,79,sunny,concert,64
2023-08-04,SKU_A,South,92,rainy,sports,78
2023-08-04,SKU_B,South,35,hot,sports,4
2023-08-04,SKU_C,South,60,rainy,concert,92
2023-08-04,SKU_A,East,38,rainy,sports,38
2023-08-04,SKU_B,East,64,rainy,concert,88
2023-08-04,SKU_C,East,57,hot,sports,3
2023-08-04,SKU_A,West,103,rainy,sports,70
2023-08-04,SKU_B,West,38,rainy,none,87
2023-08-04,SKU_C,West,38,rainy,concert,36
2023-08-05,SKU_A,North,66,cold,none,66
2023-08-05,SKU_B,North,68,rainy,concert,83
2023-08-05,SKU_C,North,77,hot,concert,64
2023-08-05,SKU_A,South,39,rainy,none,7
2023-08-05,SKU_B,South,56,sunny,none,73
2023-08-05,SKU_C,South,79,cold,sports,64
2023-08-05,SKU_A,East,91,sunny,sports,80
2023-08-05,SKU_B,East,90,cold,none,1
2023-08-05,SKU_C,East,41,sunny,concert,35
2023-08-05,SKU_A,West,59,rainy,concert,41
2023-08-05,SKU_B,West,48,rainy,sports,49
2023-08-05,SKU_C,West,46,hot,concert,31
2023-08-06,SKU_A,North,97,sunny,sports,64
2023-08-06,SKU_B,North,81,sunny,sports,20
2023-08-06,SKU_C,North,36,rainy,concert,32
2023-08-06,SKU_A,South,51,cold,none,63
2023-08-06,SKU_B,South,68,hot,concert,39
2023-08-06,SKU_C,South,80,hot,sports,31
2023-08-06,SKU_A,East,81,rainy,sports,12
2023-08-06,SKU_B,East,69,rainy,concert,42
2023-08-06,SKU_C,East,79,rainy,none,45
2023-08-06,SKU_A,West,40,rainy,none,53
2023-08-06,SKU_B,West,53,rainy,none,8
2023-08-06,SKU_C,West,36,rainy,concert,11
2023-08-07,SKU_A,North,50,cold,none,33
2023-08-07,SKU_B,North,96,cold,concert,76
2023-08-07,SKU_C,North,59,hot,concert,24
2023-08-07,SKU_A,South,76,rainy,none,93
2023-08-07,SKU_B,South,29,sunny,none,13
2023-08-07,SKU_C,South,82,cold,sports,36
2023-08-07,SKU_A,East,60,rainy,sports,37
2023-08-07,SKU_B,East,87,rainy,concert,79
2023-08-07,SKU_C,East,64,sunny,sports,83
2023-08-07,SKU_A,West,76,hot,none,25
2023-08-07,SKU_B,West,61,cold,sports,15
2023-08-07,SKU_C,West,54,rainy,none,51
2023-08-08,SKU_A,North,33,cold,none,42
2023-08-08,SKU_B,North,35,rainy,sports,1
2023-08-08,SKU_C,North,50,rainy,sports,45
2023-08-08,SKU_A,South,45,sunny,sports,0
2023-08-08,SKU_B,South,85,cold,concert,0
2023-08-08,SKU_C,South,21,sunny,none,25
2023-08-08,SKU_A,East,98,rainy,sports,88
2023-08-08,SKU_B,East,58,rainy,sports,49
2023-08-08,SKU_C,East,25,hot,none,12
2023-08-08,SKU_A,West,81,cold,concert,3
2023-08-08,SKU_B,West,89,cold,none,64
2023-08-08,SKU_C,West,59,hot,concert,69
2023-08-09,SKU_A,North,85,rainy,sports,11
2023-08-09,SKU_B,North,75,rainy,sports,90
2023-08-09,SKU_C,North,63,rainy,sports,8
2023-08-09,SKU_A,South,54,hot,none,72
2023-08-09,SKU_B,South,51,hot,none,88
2023-08-09,SKU_C,South,32,sunny,none,68
2023-08-09,SKU_A,East,81,hot,sports,57
2023-08-09,SKU_B,East,87,sunny,sports,90
2023-08-09,SKU_C,East,47,hot,sports,18
2023-08-09,SKU_A,West,48,rainy,concert,70
2023-08-09,SKU_B,West,43,sunny,none,14
2023-08-09,SKU_C,West,67,cold,concert,57
2023-08-10,SKU_A,North,59,cold,none,4
2023-08-10,SKU_B,North,87,cold,sports,96
2023-08-10,SKU_C,North,30,rainy,none,77
2023-08-10,SKU_A,South,46,cold,none,16
2023-08-10,SKU_B,South,35,rainy,concert,20
2023-08-10,SKU_C,South,79,rainy,sports,53
2023-08-10,SKU_A,East,78,cold,sports,78
2023-08-10,SKU_B,East,86,cold,none,35
2023-08-10,SKU_C,East,58,cold,none,38
2023-08-10,SKU_A,West,89,hot,sports,52
2023-08-10,SKU_B,West,101,sunny,concert,82
2023-08-10,SKU_C,West,73,rainy,sports,11
2023-08-11,SKU_A,North,73,cold,sports,47
2023-08-11,SKU_B,North,57,rainy,none,85
2023-08-11,SKU_C,North,40,sunny,concert,29
2023-08-11,SKU_A,South,97,cold,concert,71
2023-08-11,SKU_B,South,76,hot,concert,83
2023-08-11,SKU_C,South,44,cold,concert,4
2023-08-11,SKU_A,East,57,hot,none,1
2023-08-11,SKU_B,East,84,sunny,concert,96
2023-08-11,SKU_C,East,46,sunny,none,21
2023-08-11,SKU_A,West,20,sunny,none,6
2023-08-11,SKU_B,West,96,cold,concert,11
2023-08-11,SKU_C,West,55,rainy,sports,36
2023-08-12,SKU_A,North,67,hot,concert,7
2023-08-12,SKU_B,North,47,hot,concert,30
2023-08-12,SKU_C,North,85,sunny,sports,33
2023-08-12,SKU_A,South,82,cold,concert,43
2023-08-12,SKU_B,South,99,rainy,sports,91
2023-08-12,SKU_C,South,43,cold,none,59
2023-08-12,SKU_A,East,70,sunny,sports,71
2023-08-12,SKU_B,East,94,rainy,concert,44
2023-08-12,SKU_C,East,73,hot,sports,65
2023-08-12,SKU_A,West,60,sunny,none,43
2023-08-12,SKU_B,West,80,cold,concert,54
2023-08-12,SKU_C,West,62,cold,sports,55
2023-08-13,SKU_A,North,52,cold,concert,46
2023-08-13,SKU_B,North,76,cold,none,63
2023-08-13,SKU_C,North,49,hot,none,89
2023-08-13,SKU_A,South,91,hot,sports,80
2023-08-13,SKU_B,South,70,sunny,concert,19
2023-08-13,SKU_C,South,43,cold,concert,27
2023-08-13,SKU_A,East,26,hot,none,53
2023-08-13,SKU_B,East,47,rainy,concert,69
2023-08-13,SKU_C,East,48,hot,none,34
2023-08-13,SKU_A,West,73,sunny,none,75
2023-08-13,SKU_B,West,51,hot,none,19
2023-08-13,SKU_C,West,92,rainy,concert,60
2023-08-14,SKU_A,North,32,cold,none,0
2023-08-14,SKU_B,North,108,cold,concert,81
2023-08-14,SKU_C,North,55,rainy,none,28
2023-08-14,SKU_A,South,55,cold,sports,87
2023-08-14,SKU_B,South,57,cold,none,55
2023-08-14,SKU_C,South,43,cold,concert,44
2023-08-14,SKU_A,East,89,hot,sports,13
2023-08-14,SKU_B,East,66,sunny,concert,0
2023-08-14,SKU_C,East,100,sunny,concert,92
2023-08-14,SKU_A,West,70,cold,sports,54
2023-08-14,SKU_B,West,54,cold,none,65
2023-08-14,SKU_C,West,49,cold,none,69
2023-08-15,SKU_A,North,55,cold,none,27
2023-08-15,SKU_B,North,59,sunny,concert,38
2023-08-15,SKU_C,North,86,cold,concert,30
2023-08-15,SKU_A,South,48,sunny,sports,36
2023-08-15,SKU_B,South,58,sunny,sports,79
2023-08-15,SKU_C,South,33,cold,none,2
2023-08-15,SKU_A,East,52,hot,concert,76
2023-08-15,SKU_B,East,31,hot,none,75
2023-08-15,SKU_C,East,60,cold,none,32
2023-08-15,SKU_A,West,88,hot,sports,22
2023-08-15,SKU_B,West,93,cold,concert,48
2023-08-15,SKU_C,West,77,sunny,sports,87
2023-08-16,SKU_A,North,92,sunny,concert,34
2023-08-16,SKU_B,North,49,sunny,sports,25
2023-08-16,SKU_C,North,35,sunny,sports,0
2023-08-16,SKU_A,South,36,rainy,concert,17
2023-08-16,SKU_B,South,76,sunny,concert,12
2023-08-16,SKU_C,South,60,sunny,concert,99
2023-08-16,SKU_A,East,72,rainy,concert,85
2023-08-16,SKU_B,East,84,rainy,concert,95
2023-08-16,SKU_C,East,74,sunny,concert,91
2023-08-16,SKU_A,West,45,sunny,sports,13
2023-08-16,SKU_B,West,101,rainy,sports,79
2023-08-16,SKU_C,West,55,sunny,none,86
2023-08-17,SKU_A,North,66,cold,concert,92
2023-08-17,SKU_B,North,99,sunny,concert,96
2023-08-17,SKU_C,North,60,rainy,none,21
2023-08-17,SKU_A,South,54,rainy,none,68
2023-08-17,SKU_B,South,82,cold,none,47
2023-08-17,SKU_C,South,38,rainy,none,97
2023-08-17,SKU_A,East,76,hot,sports,65
2023-08-17,SKU_B,East,94,sunny,sports,63
2023-08-17,SKU_C,East,64,rainy,concert,49
2023-08-17,SKU_A,West,43,sunny,sports,16
2023-08-17,SKU_B,West,74,sunny,sports,70
2023-08-17,SKU_C,West,57,sunny,none,69
2023-08-18,SKU_A,North,54,rainy,concert,73
2023-08-18,SKU_B,North,57,hot,none,92
2023-08-18,SKU_C,North,90,sunny,sports,26
2023-08-18,SKU_A,South,65,rainy,concert,1
2023-08-18,SKU_B,South,65,cold,none,70
2023-08-18,SKU_C,South,23,rainy,none,51
2023-08-18,SKU_A,East,61,cold,sports,85
2023-08-18,SKU_B,East,94,rainy,concert,67
2023-08-18,SKU_C,East,59,rainy,none,40
2023-08-18,SKU_A,West,67,rainy,concert,86
2023-08-18,SKU_B,West,54,sunny,none,74
2023-08-18,SKU_C,West,46,hot,sports,34
2023-08-19,SKU_A,North,48,rainy,sports,79
2023-08-19,SKU_B,North,80,sunny,concert,20
2023-08-19,SKU_C,North,35,cold,none,64
2023-08-19,SKU_A,South,57,hot,none,17
2023-08-19,SKU_B,South,47,sunny,sports,16
2023-08-19,SKU_C,South,55,cold,sports,17
2023-08-19,SKU_A,East,61,hot,none,67
2023-08-19,SKU_B,East,93,hot,sports,18
2023-08-19,SKU_C,East,64,cold,sports,2
2023-08-19,SKU_A,West,85,hot,sports,65
2023-08-19,SKU_B,West,62,hot,concert,27
2023-08-19,SKU_C,West,33,rainy,none,68
2023-08-20,SKU_A,North,72,rainy,sports,25
2023-08-20,SKU_B,North,77,rainy,none,35
